"","x"
"2725","Acutus_14873.740"
"2726","Acutus_14873.27201"
"2727","Acutus_14873.13013"
"2728","Acutus_14873.45410"
"2729","Acutus_14873.4228"
"2730","Acutus_14873.31054"
"2731","Acutus_6555.0"
"2732","Acutus_14873.50166"
"2733","Acutus_9653.0"
"2734","Acutus_22204.1"
"2735","Acutus_14873.6663"
"2736","Acutus_14873.45211"
"2737","Acutus_14873.16756"
"2738","Acutus_14873.14299"
"2739","Acutus_19906.0"
"2740","Acutus_14873.9793"
"2741","Acutus_14873.51578"
"2742","Acutus_14873.45429"
"2743","Acutus_18187.2"
"2744","Acutus_14873.22060"
"2745","Acutus_14873.58592"
"2746","Acutus_14873.66730"
"2747","Acutus_17688.0"
"2748","Acutus_14873.65300"
"2749","Acutus_14873.63461"
"2750","Acutus_14873.35521"
"2751","Acutus_14873.2441"
"2752","Acutus_14873.23515"
"2753","Acutus_14873.22657"
"2754","Acutus_14873.71664"
"2755","Acutus_14873.57716"
"2756","Acutus_24095.0"
"2757","Acutus_14873.22112"
"2758","Acutus_14873.24119"
"2759","Acutus_13480.0"
"2760","Acutus_14873.1614"
"2761","Acutus_15708.0"
"2762","Acutus_14873.12189"
"2763","Acutus_16469.0"
"2764","Acutus_9971.2"
"2765","Acutus_14873.3467"
"2766","Acutus_14873.42364"
"2767","Acutus_14873.8207"
"2768","Acutus_14873.24838"
"2769","Acutus_14873.48983"
"2770","Acutus_14873.57597"
"2771","Acutus_16637.1"
"2772","Acutus_14873.49568"
"2773","Acutus_14873.4753"
"2774","Acutus_13286.0"
"2775","Acutus_14873.8206"
"2776","Acutus_14873.1248"
"2777","Acutus_14873.25145"
"2778","Acutus_14873.47487"
"2779","Acutus_14873.48073"
"2780","Acutus_14873.56008"
"2781","Acutus_14873.29151"
"2782","Acutus_14873.13012"
"2783","Acutus_21358.0"
"2784","Acutus_17090.0"
"2785","Acutus_14873.22874"
"2786","Acutus_14873.57094"
"2787","Acutus_21895.1"
"2788","Acutus_14873.31343"
"2789","Acutus_14873.42803"
"2790","Acutus_14873.22432"
"2791","Acutus_12397.0"
"2792","Acutus_19459.1"
"2793","Acutus_16149.7"
"2794","Acutus_23615.0"
"2795","Acutus_9771.0"
"2796","Acutus_14873.26195"
"2797","Acutus_2300.0"
"2798","Acutus_14873.27327"
"2799","Acutus_14873.4233"
"2800","Acutus_14873.41279"
"2801","Acutus_14873.4767"
"2802","Acutus_2841.0"
"2803","Acutus_14873.11349"
"2804","Acutus_18961.4"
"2805","Acutus_14873.8315"
"2806","Acutus_22895.0"
"2807","Acutus_14873.3187"
"2808","Acutus_14873.40533"
"2809","Acutus_14873.6012"
"2810","Acutus_14873.17109"
"2811","Acutus_14873.34854"
"2812","Acutus_18335.0"
"2813","Acutus_14873.17493"
"2814","Acutus_14873.58604"
"2815","Acutus_14873.16369"
"2816","Acutus_13945.0"
"2817","Acutus_14873.53469"
"2818","Acutus_14873.7302"
"2819","Acutus_14873.2115"
"2820","Acutus_14873.22670"
"2821","Acutus_14873.25346"
"2822","Acutus_14873.33567"
"2823","Acutus_14873.63744"
"2824","Acutus_14873.59098"
"2825","Acutus_14873.59549"
"2826","Acutus_14873.53646"
"2827","Acutus_14873.30409"
"2828","Acutus_14873.16826"
"2829","Acutus_14873.29315"
"2830","Acutus_16131.0"
"2831","Acutus_21175.0"
"2832","Acutus_14873.48954"
"2833","Acutus_14873.40482"
"2834","Acutus_14873.32715"
"2835","Acutus_14873.32183"
"2836","Acutus_2585.1"
"2837","Acutus_12301.1"
"2838","Acutus_14873.7721"
"2839","Acutus_20179.0"
"2840","Acutus_18570.0"
"2841","Acutus_2367.1"
"2842","Acutus_14873.37506"
"2843","Acutus_14873.27664"
"2844","Acutus_14873.26928"
"2845","Acutus_14873.29299"
"2846","Acutus_14873.36419"
"2847","Acutus_14873.66280"
"2848","Acutus_14873.47594"
"2849","Acutus_22686.2"
"2850","Acutus_14873.10825"
"2851","Acutus_20820.0"
"2852","Acutus_7349.0"
"2853","Acutus_14873.38978"
"2854","Acutus_14873.38717"
"2855","Acutus_14873.20032"
"2856","Acutus_14873.24368"
"2857","Acutus_14873.69274"
"2858","Acutus_14873.28243"
"2859","Acutus_14873.26810"
"2860","Acutus_14873.60098"
"2861","Acutus_14873.32105"
"2862","Acutus_14873.35371"
"2863","Acutus_4807.0"
"2864","Acutus_14873.16817"
"2865","Acutus_14873.28001"
"2866","Acutus_15495.0"
"2867","Acutus_14873.2078"
"2868","Acutus_11083.0"
"2869","Acutus_14873.22690"
"2870","Acutus_14873.37738"
"2871","Acutus_17371.0"
"2872","Acutus_23894.0"
"2873","Acutus_16991.0"
"2874","Acutus_14873.32358"
"2875","Acutus_14873.37878"
"2876","Acutus_23168.1"
"2877","Acutus_14873.63052"
"2878","Acutus_14873.29678"
"2879","Acutus_14873.19120"
"2880","Acutus_14873.35850"
"2881","Acutus_14873.27870"
"2882","Acutus_14873.20457"
"2883","Acutus_14873.35178"
"2884","Acutus_18841.1"
"2885","Acutus_13589.0"
"2886","Acutus_14873.12440"
"2887","Acutus_14873.7333"
"2888","Acutus_14873.33255"
"2889","Acutus_14873.3716"
"2890","Acutus_14873.771"
"2891","Acutus_14873.38869"
"2892","Acutus_14873.25459"
"2893","Acutus_14873.19137"
"2894","Acutus_14873.32009"
"2895","Acutus_15144.0"
"2896","Acutus_14873.3133"
"2897","Acutus_14873.16526"
"2898","Acutus_14873.25131"
"2899","Acutus_22767.0"
"2900","Acutus_14873.31019"
"2901","Acutus_17410.2"
"2902","Acutus_14873.53578"
"2903","Acutus_22818.4"
"2904","Acutus_12784.0"
"2905","Acutus_14873.22591"
"2906","Acutus_14873.55749"
"2907","Acutus_14873.47331"
"2908","Acutus_14873.47527"
"2909","Acutus_14873.40855"
"2910","Acutus_17552.3"
"2911","Acutus_17231.1"
"2912","Acutus_14873.39745"
"2913","Acutus_14873.8023"
"2914","Acutus_11058.0"
"2915","Acutus_14873.71030"
"2916","Acutus_14873.51349"
"2917","Acutus_14873.22487"
"2918","Acutus_14873.3654"
"2919","Acutus_14873.34113"
"2920","Acutus_14873.55312"
"2921","Acutus_16430.1"
"2922","Acutus_17552.0"
"2923","Acutus_14873.71682"
"2924","Acutus_14873.47530"
"2925","Acutus_14873.47864"
"2926","Acutus_14873.74422"
"2927","Acutus_14873.28431"
"2928","Acutus_14873.24183"
"2929","Acutus_14873.52293"
"2930","Acutus_14873.34891"
"2931","Acutus_14873.7625"
"2932","Acutus_14873.49515"
"2933","Acutus_12293.0"
"2934","Acutus_14873.33720"
"2935","Acutus_14873.11124"
"2936","Acutus_14873.11248"
"2937","Acutus_14873.42531"
"2938","Acutus_253.0"
"2939","Acutus_14873.16278"
"2940","Acutus_14873.12918"
"2941","Acutus_14873.57993"
"2942","Acutus_14873.12980"
"2943","Acutus_8888.0"
"2944","Acutus_14873.9792"
"2945","Acutus_14873.13558"
"2946","Acutus_14873.21479"
"2947","Acutus_14873.66030"
"2948","Acutus_14873.20902"
"2949","Acutus_14873.22685"
"2950","Acutus_14873.4058"
"2951","Acutus_14873.6662"
"2952","Acutus_6362.0"
"2953","Acutus_15195.0"
"2954","Acutus_9807.0"
"2955","Acutus_14873.62599"
"2956","Acutus_14873.35503"
"2957","Acutus_18187.1"
"2958","Acutus_14873.3660"
"2959","Acutus_19358.1"
"2960","Acutus_21477.4"
"2961","Acutus_14873.68778"
"2962","Acutus_14873.7590"
"2963","Acutus_14873.15466"
"2964","Acutus_14873.33320"
"2965","Acutus_14873.47252"
"2966","Acutus_14873.63381"
"2967","Acutus_14873.11966"
"2968","Acutus_22132.0"
"2969","Acutus_14873.36072"
"2970","Acutus_14873.18765"
"2971","Acutus_14873.21499"
"2972","Acutus_14873.26133"
"2973","Acutus_14873.5762"
"2974","Acutus_14873.44806"
"2975","Acutus_11283.0"
"2976","Acutus_14873.28872"
"2977","Acutus_23276.0"
"2978","Acutus_14873.28825"
"2979","Acutus_14873.29546"
"2980","Acutus_14873.42351"
"2981","Acutus_23310.0"
"2982","Acutus_15461.0"
"2983","Acutus_13914.0"
"2984","Acutus_14873.6342"
"2985","Acutus_14873.44012"
"2986","Acutus_14873.7562"
"2987","Acutus_22092.2"
"2988","Acutus_13199.10"
"2989","Acutus_14873.73671"
"2990","Acutus_14873.73751"
"2991","Acutus_14873.17453"
"2992","Acutus_14873.18340"
"2993","Acutus_14873.27168"
"2994","Acutus_14873.19068"
"2995","Acutus_14873.2913"
"2996","Acutus_14873.39883"
"2997","Acutus_17086.0"
"2998","Acutus_14873.56938"
"2999","Acutus_14873.33005"
"3000","Acutus_14873.31330"
"3001","Acutus_14873.33742"
"3002","Acutus_14873.69040"
"3003","Acutus_18917.3"
"3004","Acutus_14873.26311"
"3005","Acutus_14873.25868"
"3006","Acutus_14873.58841"
"3007","Acutus_14873.22370"
"3008","Acutus_14873.70978"
"3009","Acutus_1864.0"
"3010","Acutus_14873.10460"
"3011","Acutus_15920.1"
"3012","Acutus_14873.52031"
"3013","Acutus_20218.1"
"3014","Acutus_14873.48792"
"3015","Acutus_12246.1"
"3016","Acutus_14873.23389"
"3017","Acutus_14873.43410"
"3018","Acutus_14873.17857"
"3019","Acutus_14873.58134"
"3020","Acutus_14873.3284"
"3021","Acutus_14873.66246"
"3022","Acutus_14873.41565"
"3023","Acutus_14873.28414"
"3024","Acutus_14873.22608"
"3025","Acutus_14873.17859"
"3026","Acutus_3852.0"
"3027","Acutus_14873.8648"
"3028","Acutus_14873.23592"
"3029","Acutus_11737.3"
"3030","Acutus_14873.16293"
"3031","Acutus_14873.23490"
"3032","Acutus_13199.4"
"3033","Acutus_23898.0"
"3034","Acutus_14873.20028"
"3035","Acutus_18799.1"
"3036","Acutus_18809.0"
"3037","Acutus_14873.16519"
"3038","Acutus_14873.67284"
"3039","Acutus_14873.57088"
"3040","Acutus_14873.62782"
"3041","Acutus_14873.46794"
"3042","Acutus_14873.16922"
"3043","Acutus_14873.54692"
"3044","Acutus_5219.0"
"3045","Acutus_14873.19532"
"3046","Acutus_5560.0"
"3047","Acutus_14873.37242"
"3048","Acutus_14873.16189"
"3049","Acutus_11700.0"
"3050","Acutus_10700.0"
"3051","Acutus_14873.16520"
"3052","Acutus_14873.8123"
"3053","Acutus_14263.0"
"3054","Acutus_14873.46364"
"3055","Acutus_14873.29344"
"3056","Acutus_7891.0"
"3057","Acutus_14873.5350"
"3058","Acutus_8973.0"
"3059","Acutus_14873.63127"
"3060","Acutus_14873.56933"
"3061","Acutus_14084.0"
"3062","Acutus_14873.25841"
"3063","Acutus_14873.38984"
"3064","Acutus_14873.21704"
"3065","Acutus_15753.0"
"3066","Acutus_14873.73556"
"3067","Acutus_14873.20979"
"3068","Acutus_14873.29773"
"3069","Acutus_14873.29653"
"3070","Acutus_14873.46831"
"3071","Acutus_14873.31388"
"3072","Acutus_14873.19983"
"3073","Acutus_14873.41419"
"3074","Acutus_14873.54547"
"3075","Acutus_14873.35017"
"3076","Acutus_14873.29763"
"3077","Acutus_14873.42514"
"3078","Acutus_3809.0"
"3079","Acutus_14873.32373"
"3080","Acutus_23716.0"
"3081","Acutus_9586.0"
"3082","Acutus_14873.13108"
"3083","Acutus_14873.9535"
"3084","Acutus_14873.9957"
"3085","Acutus_15349.0"
"3086","Acutus_14873.27193"
"3087","Acutus_14873.51950"
"3088","Acutus_14873.70016"
"3089","Acutus_14873.42212"
"3090","Acutus_22741.0"
"3091","Acutus_14873.70444"
"3092","Acutus_14873.45684"
"3093","Acutus_14873.36586"
"3094","Acutus_14873.28809"
"3095","Acutus_1557.0"
"3096","Acutus_14873.42876"
"3097","Acutus_22936.1"
"3098","Acutus_14873.37740"
"3099","Acutus_14873.23261"
"3100","Acutus_14873.22614"
"3101","Acutus_14873.43405"
"3102","Acutus_14873.46850"
"3103","Acutus_16982.0"
"3104","Acutus_14873.37220"
"3105","Acutus_14873.37921"
"3106","Acutus_14873.32575"
"3107","Acutus_14873.31184"
"3108","Acutus_14873.2970"
"3109","Acutus_14873.21114"
"3110","Acutus_14873.43416"
"3111","Acutus_14873.27228"
"3112","Acutus_14873.27808"
"3113","Acutus_14873.66468"
"3114","Acutus_14873.15945"
"3115","Acutus_2826.1"
"3116","Acutus_14873.21477"
"3117","Acutus_14873.22366"
"3118","Acutus_14873.31039"
"3119","Acutus_14873.16273"
"3120","Acutus_14873.68880"
"3121","Acutus_14873.29341"
"3122","Acutus_14873.9567"
"3123","Acutus_14873.8523"
"3124","Acutus_14873.13467"
"3125","Acutus_14873.15445"
"3126","Acutus_14873.67397"
"3127","Acutus_14873.24482"
"3128","Acutus_14873.14523"
"3129","Acutus_14873.59270"
"3130","Acutus_14873.11970"
"3131","Acutus_14873.34714"
"3132","Acutus_14873.22122"
"3133","Acutus_14873.63269"
"3134","Acutus_22943.0"
"3135","Acutus_14873.35310"
"3136","Acutus_14873.55227"
"3137","Acutus_14873.26186"
"3138","Acutus_14873.10121"
"3139","Acutus_14873.41224"
"3140","Acutus_14873.5378"
"3141","Acutus_14873.63306"
"3142","Acutus_14873.45763"
"3143","Acutus_14873.38981"
"3144","Acutus_13199.11"
"3145","Acutus_14524.1"
"3146","Acutus_14873.27576"
"3147","Acutus_18143.2"
"3148","Acutus_14873.25500"
"3149","Acutus_5344.0"
"3150","Acutus_14873.31017"
"3151","Acutus_14873.25355"
"3152","Acutus_14873.53835"
"3153","Acutus_14873.46472"
"3154","Acutus_14873.21023"
"3155","Acutus_21936.0"
"3156","Acutus_14873.37375"
"3157","Acutus_14873.13535"
"3158","Acutus_14873.8145"
"3159","Acutus_21540.0"
"3160","Acutus_14873.74215"
"3161","Acutus_14873.24442"
"3162","Acutus_14873.38295"
"3163","Acutus_14873.25395"
"3164","Acutus_14873.63398"
"3165","Acutus_6049.0"
"3166","Acutus_14873.21921"
"3167","Acutus_14873.70064"
"3168","Acutus_14873.15450"
"3169","Acutus_14873.34099"
"3170","Acutus_14873.12056"
"3171","Acutus_16320.2"
"3172","Acutus_7138.0"
"3173","Acutus_22486.0"
"3174","Acutus_14873.2214"
"3175","Acutus_14873.15485"
"3176","Acutus_14873.35596"
"3177","Acutus_14873.26067"
"3178","Acutus_13998.0"
"3179","Acutus_14873.16820"
"3180","Acutus_14873.21047"
"3181","Acutus_14873.43117"
"3182","Acutus_14873.29482"
"3183","Acutus_15808.0"
"3184","Acutus_14873.56244"
"3185","Acutus_14873.7310"
"3186","Acutus_14873.18469"
"3187","Acutus_14873.66626"
"3188","Acutus_14873.13365"
"3189","Acutus_14873.23431"
"3190","Acutus_14873.40306"
"3191","Acutus_14873.19392"
"3192","Acutus_14873.39356"
"3193","Acutus_14873.21322"
"3194","Acutus_14873.15825"
"3195","Acutus_3042.10"
"3196","Acutus_14873.34766"
"3197","Acutus_14873.30834"
"3198","Acutus_18011.1"
"3199","Acutus_14873.30472"
"3200","Acutus_14873.19464"
"3201","Acutus_14873.13176"
"3202","Acutus_5488.0"
"3203","Acutus_14873.42610"
"3204","Acutus_14873.29188"
"3205","Acutus_9258.1"
"3206","Acutus_14873.17559"
"3207","Acutus_14873.34611"
"3208","Acutus_6041.0"
"3209","Acutus_14873.3254"
"3210","Acutus_14873.1993"
"3211","Acutus_14873.1364"
"3212","Acutus_14873.17125"
"3213","Acutus_14873.29062"
"3214","Acutus_14873.65098"
"3215","Acutus_14873.37780"
"3216","Acutus_14873.18089"
"3217","Acutus_14873.25032"
"3218","Acutus_14873.53500"
"3219","Acutus_14873.72245"
"3220","Acutus_14873.13765"
"3221","Acutus_14873.49573"
"3222","Acutus_2059.0"
"3223","Acutus_14873.22510"
"3224","Acutus_14873.3774"
"3225","Acutus_14873.42193"
"3226","Acutus_14873.16284"
"3227","Acutus_14873.24773"
"3228","Acutus_14873.58145"
"3229","Acutus_13437.3"
"3230","Acutus_14873.32129"
"3231","Acutus_14873.66415"
"3232","Acutus_14873.44497"
"3233","Acutus_14873.14662"
"3234","Acutus_14873.23623"
"3235","Acutus_14873.14454"
"3236","Acutus_16287.0"
"3237","Acutus_14873.46730"
"3238","Acutus_14873.72117"
"3239","Acutus_14873.11179"
"3240","Acutus_14873.1599"
"3241","Acutus_14873.42636"
"3242","Acutus_14873.34888"
"3243","Acutus_4683.0"
"3244","Acutus_9871.0"
"3245","Acutus_14873.23872"
"3246","Acutus_14873.35811"
"3247","Acutus_14873.39449"
"3248","Acutus_14873.8819"
"3249","Acutus_14873.19961"
"3250","Acutus_14873.53467"
"3251","Acutus_14873.51033"
"3252","Acutus_14873.64102"
"3253","Acutus_14873.41136"
"3254","Acutus_14873.41277"
"3255","Acutus_18760.0"
"3256","Acutus_14873.20346"
"3257","Acutus_14873.31348"
"3258","Acutus_14873.4542"
"3259","Acutus_14873.14823"
"3260","Acutus_14873.22059"
"3261","Acutus_14873.46952"
"3262","Acutus_12582.2"
"3263","Acutus_14873.3828"
"3264","Acutus_18010.0"
"3265","Acutus_14873.15199"
"3266","Acutus_20929.0"
"3267","Acutus_14873.9634"
"3268","Acutus_20191.0"
"3269","Acutus_14873.11862"
"3270","Acutus_14873.42289"
"3271","Acutus_14873.23347"
"3272","Acutus_10738.0"
"3273","Acutus_14873.12123"
"3274","Acutus_14873.60041"
"3275","Acutus_14873.44108"
"3276","Acutus_14873.21032"
"3277","Acutus_18010.3"
"3278","Acutus_10054.0"
"3279","Acutus_14873.25219"
"3280","Acutus_14873.22696"
"3281","Acutus_14873.68875"
"3282","Acutus_14873.11623"
"3283","Acutus_16378.0"
"3284","Acutus_19577.0"
"3285","Acutus_11054.0"
"3286","Acutus_14873.10956"
"3287","Acutus_23671.0"
"3288","Acutus_1727.0"
"3289","Acutus_14873.71710"
"3290","Acutus_14873.14982"
"3291","Acutus_14873.24762"
"3292","Acutus_14873.62391"
"3293","Acutus_5101.0"
"3294","Acutus_14873.66729"
"3295","Acutus_14873.17856"
"3296","Acutus_9513.2"
"3297","Acutus_14873.58086"
"3298","Acutus_14873.19793"
"3299","Acutus_14873.20476"
"3300","Acutus_14873.2368"
"3301","Acutus_14873.55421"
"3302","Acutus_14873.27238"
"3303","Acutus_14873.16516"
"3304","Acutus_14873.23841"
"3305","Acutus_14873.35036"
"3306","Acutus_7547.0"
"3307","Acutus_14873.51680"
"3308","Acutus_16522.3"
"3309","Acutus_13346.0"
"3310","Acutus_14873.61315"
"3311","Acutus_22936.2"
"3312","Acutus_13860.0"
"3313","Acutus_14873.16350"
"3314","Acutus_14873.31088"
"3315","Acutus_8894.0"
"3316","Acutus_19216.0"
"3317","Acutus_14873.26995"
"3318","Acutus_14873.37431"
"3319","Acutus_14873.5396"
"3320","Acutus_14873.51457"
"3321","Acutus_14873.19540"
"3322","Acutus_14873.30222"
"3323","Acutus_14873.15497"
"3324","Acutus_14873.44807"
"3325","Acutus_14873.65299"
"3326","Acutus_14873.16843"
"3327","Acutus_18143.1"
"3328","Acutus_14524.2"
"3329","Acutus_14873.17576"
"3330","Acutus_22016.0"
"3331","Acutus_23611.4"
"3332","Acutus_14873.21033"
"3333","Acutus_5237.0"
"3334","Acutus_18577.1"
"3335","Acutus_14873.34759"
"3336","Acutus_14873.36296"
"3337","Acutus_14873.21261"
"3338","Acutus_20290.0"
"3339","Acutus_14873.9791"
"3340","Acutus_14873.19363"
"3341","Acutus_14873.34517"
"3342","Acutus_10782.0"
"3343","Acutus_14873.11967"
"3344","Acutus_14873.23477"
"3345","Acutus_20096.1"
"3346","Acutus_14873.68231"
"3347","Acutus_12688.4"
"3348","Acutus_14873.21271"
"3349","Acutus_14873.7059"
"3350","Acutus_14873.16334"
"3351","Acutus_14873.1454"
"3352","Acutus_14873.49945"
"3353","Acutus_14873.10028"
"3354","Acutus_14873.28815"
"3355","Acutus_14873.25525"
"3356","Acutus_14873.9375"
"3357","Acutus_14873.31339"
"3358","Acutus_4473.0"
"3359","Acutus_14873.17629"
"3360","Acutus_14873.28806"
"3361","Acutus_14873.61127"
"3362","Acutus_14873.1683"
"3363","Acutus_14873.30083"
"3364","Acutus_14873.73246"
"3365","Acutus_14873.19575"
"3366","Acutus_16187.1"
"3367","Acutus_19025.0"
"3368","Acutus_14873.30682"
"3369","Acutus_14873.13507"
"3370","Acutus_14873.19393"
"3371","Acutus_14873.6286"
"3372","Acutus_14873.23500"
"3373","Acutus_6509.0"
"3374","Acutus_14873.5761"
"3375","Acutus_14873.45250"
"3376","Acutus_14873.28170"
"3377","Acutus_14873.41954"
"3378","Acutus_14873.22369"
"3379","Acutus_14873.4526"
"3380","Acutus_14873.72600"
"3381","Acutus_22347.1"
"3382","Acutus_14873.32044"
"3383","Acutus_14873.15023"
"3384","Acutus_14873.62371"
"3385","Acutus_14873.21490"
"3386","Acutus_14873.32352"
"3387","Acutus_14873.30463"
"3388","Acutus_14873.21264"
"3389","Acutus_14873.26475"
"3390","Acutus_14873.24971"
"3391","Acutus_9451.0"
"3392","Acutus_14873.16331"
"3393","Acutus_14873.21274"
"3394","Acutus_14873.30342"
"3395","Acutus_14873.64185"
"3396","Acutus_14873.35172"
"3397","Acutus_14873.64479"
"3398","Acutus_14873.56146"
"3399","Acutus_14873.40015"
"3400","Acutus_14873.53470"
"3401","Acutus_7295.0"
"3402","Acutus_14873.4662"
"3403","Acutus_14873.27192"
"3404","Acutus_14873.65191"
"3405","Acutus_14873.60919"
"3406","Acutus_14873.12059"
"3407","Acutus_14873.19267"
"3408","Acutus_14873.1635"
"3409","Acutus_20002.2"
"3410","Acutus_3809.5"
"3411","Acutus_14873.39011"
"3412","Acutus_14873.4543"
"3413","Acutus_16138.3"
"3414","Acutus_14873.24752"
"3415","Acutus_14873.234"
"3416","Acutus_14873.42599"
"3417","Acutus_14873.11457"
"3418","Acutus_16437.0"
"3419","Acutus_14873.50898"
"3420","Acutus_14873.32392"
"3421","Acutus_14873.15740"
"3422","Acutus_14873.24454"
"3423","Acutus_16904.2"
"3424","Acutus_13006.0"
"3425","Acutus_14873.23775"
"3426","Acutus_14873.30233"
"3427","Acutus_14873.21687"
"3428","Acutus_14873.16816"
"3429","Acutus_7736.0"
"3430","Acutus_14873.20908"
"3431","Acutus_14867.1"
"3432","Acutus_13237.1"
"3433","Acutus_14873.34769"
"3434","Acutus_14873.25254"
"3435","Acutus_14873.23563"
"3436","Acutus_14873.55156"
"3437","Acutus_14873.22123"
"3438","Acutus_14873.15219"
"3439","Acutus_14873.5488"
"3440","Acutus_14873.16805"
"3441","Acutus_14873.12912"
"3442","Acutus_14873.53852"
"3443","Acutus_14873.45991"
"3444","Acutus_14873.41325"
"3445","Acutus_14873.7722"
"3446","Acutus_14873.37264"
"3447","Acutus_14873.31958"
"3448","Acutus_14873.66688"
"3449","Acutus_14873.26090"
"3450","Acutus_14873.44990"
"3451","Acutus_14873.10190"
"3452","Acutus_14873.2694"
"3453","Acutus_14873.8396"
"3454","Acutus_14873.34438"
"3455","Acutus_4944.0"
"3456","Acutus_14873.1954"
"3457","Acutus_18911.0"
"3458","Acutus_4607.0"
"3459","Acutus_14873.20210"
"3460","Acutus_14873.8564"
"3461","Acutus_14873.12101"
"3462","Acutus_14873.61926"
"3463","Acutus_14873.21022"
"3464","Acutus_14873.21862"
"3465","Acutus_14873.7301"
"3466","Acutus_14873.68474"
"3467","Acutus_14371.0"
"3468","Acutus_14873.5574"
"3469","Acutus_14873.5580"
"3470","Acutus_14102.0"
"3471","Acutus_14873.69515"
"3472","Acutus_16339.0"
"3473","Acutus_14873.26070"
"3474","Acutus_14873.23322"
"3475","Acutus_14873.40709"
"3476","Acutus_14873.47826"
"3477","Acutus_14873.43110"
"3478","Acutus_14873.37294"
"3479","Acutus_14873.31048"
"3480","Acutus_14873.67385"
"3481","Acutus_14873.30782"
"3482","Acutus_14873.36208"
"3483","Acutus_14873.71909"
"3484","Acutus_14873.32707"
"3485","Acutus_14873.11176"
"3486","Acutus_14873.16827"
"3487","Acutus_14873.27879"
"3488","Acutus_14873.62783"
"3489","Acutus_21637.2"
"3490","Acutus_1366.0"
"3491","Acutus_1286.0"
"3492","Acutus_14873.55863"
"3493","Acutus_14873.50506"
"3494","Acutus_14873.37159"
"3495","Acutus_14873.36988"
"3496","Acutus_14873.27326"
"3497","Acutus_14873.917"
"3498","Acutus_14873.24451"
"3499","Acutus_14873.26112"
"3500","Acutus_14873.17184"
"3501","Acutus_14873.48259"
"3502","Acutus_15250.0"
"3503","Acutus_14873.20349"
"3504","Acutus_14873.66748"
"3505","Acutus_14873.25485"
"3506","Acutus_14873.32971"
"3507","Acutus_19069.0"
"3508","Acutus_14873.28028"
"3509","Acutus_14873.23219"
